保單號,人員代號1,公司代號1,公司代號2,人員代號2
0091D002622,X00224,00,00,007811
0391D000121,050326,03,03,049008
0291D000477,070149,02,02,939756
0391D000068,050326,03,03,049008
0091D002707,X00224,00,00,049008
0091D000247,X00224,00,00,049008
0591D000322,X00457,05,05,039268
0291D000770,070149,02,02,060470
0091D001201,X00224,00,00,939756
0691D000090,007544,06,06,049010
0191D000415,060925,01,01,049008
0391D000099,050326,03,03,049008
0091D000205,X00224,00,00,049008
0091D000450,X00224,00,00,049008
0091D002493,X00224,00,00,939756
0091D000595,X00224,00,00,939756
0091D000160,X00224,00,00,049008
0591D000006,004570,05,05,981540
0691D000209,009105,06,06,049010
0091D001651,X00224,00,00,939756
0091D001845,X00224,00,00,049008
0091D000644,X00224,00,00,939756
0691D000168,009105,06,06,049010
0391D000138,050326,03,03,049008
0091D000511,X00224,00,00,939756
0091D002484,X00224,00,00,939756
0091D003935,X01007,00,00,039268
0091D000445,X00224,00,00,049008
0591D000268,X00457,05,05,981540
0091D004153,X01007,00,00,049010
0091D003839,X01007,00,00,005592
0091D000838,X00224,00,00,939756
0091D003540,X00224,00,00,939756
0091D001558,X00224,00,00,939756
0091D001796,X00224,00,00,049008
0091D001318,X00224,00,00,939756
0091D001855,X00224,00,00,049008
0291D000878,070149,02,02,005576
0291D000688,070149,02,02,939756
0291D000355,070149,02,02,939756
0091D001323,X00224,00,00,939756
0091D003303,X01007,00,00,039268
0191D000062,060925,01,01,049008
0091D002711,X00224,00,00,939756
0091D003607,X00224,00,00,939756
0191D000567,060925,01,01,060364
0091D001639,X00224,00,00,939756
0691D000268,007544,06,06,006807
0191D000585,060925,01,01,060364
0091D002030,X00224,00,00,049008
0091D003090,X00224,00,00,049008
0091D003835,X01007,00,00,049008
0591D000413,X00457,05,05,039268
0091D000183,X00224,00,00,049008
0091D003984,X01007,00,00,039268
0091D002100,X00224,00,00,049008
0091D000349,X00224,00,00,049008
0591D000218,X00457,05,05,981540
0091D001317,X00224,00,00,939756
0091D003871,X01007,00,00,049010
0091D003438,X01007,00,00,039268
0091D003942,X01007,00,00,039268
0091D002235,X00224,00,00,049008
0091D001672,X00224,00,00,939756
0091D003093,X00224,00,00,049008
0091D000051,X00224,00,00,049008
0691D000208,009105,06,06,049010
0091D000591,X00224,00,00,939756
0891D000016,070629,08,08,070629
0091D003554,X00224,00,00,939756
0091D000914,X00224,00,00,939756
0091D002812,X00224,00,00,049008
0091D000931,X00224,00,00,939756
0091D002590,X00224,00,00,939756
0591D000200,X00457,05,05,981540
0091D004193,X01007,00,00,049010
0091D001207,X00224,00,00,939756
0091D000730,X00224,00,00,939756
0591D000346,X00457,05,05,039268
0391D000014,050326,03,03,049008
0091D001822,X00224,00,00,049008
0091D001841,X00224,00,00,049008
0091D003933,X01007,00,00,039268
0191D000533,060925,01,01,060895
0091D000558,X00224,00,00,939756
0091D003752,X01007,00,00,049008
0091D003634,X00224,00,00,939756
0091D003222,X00224,00,00,939756
0091D002225,X00224,00,00,049008
0091D002363,X00224,00,00,049008
0291D000834,070149,02,02,939756
0091D001948,X00224,00,00,039268
0591D000071,X00457,05,05,981540
0191D000268,060925,01,01,049008
0091D002530,X00224,00,00,939756
0091D003320,X01007,00,00,039268
0091D001823,X00224,00,00,049008
0091D002643,X00224,00,00,049008
0091D001606,X00224,00,00,939756
0091D003338,X00224,00,00,939756
0291D000148,070149,02,02,939756
0291D000115,070149,02,02,005576
0091D000425,X00224,00,00,049008
0091D000043,X00224,00,00,049008
0091D004257,X01007,00,00,039268
0091D003639,X01007,00,00,939756
0091D003768,X01007,00,00,939756
0091D002091,X00224,00,00,049008
0091D000644,X00224,00,00,939756
0291D001034,070149,02,02,939756
0091D003884,X01007,00,00,049010
0091D002268,X00224,00,00,049008
0091D000513,X00224,00,00,939756
0091D001289,X00224,00,00,939756
0091D001816,X00224,00,00,049008
0191D000541,060925,01,01,049008
0291D000542,070149,02,02,939756
0091D000821,X00224,00,00,939756
0091D003006,X00224,00,00,049008
0691D000016,008907,06,06,049010
0091D004186,X01007,00,00,049010
0091D002215,X00224,00,00,049008
0291D000524,070149,02,02,005576
0891D000026,070629,08,08,004570
0091D003884,X01007,00,00,049010
0191D000270,060925,01,01,049008
0091D001769,X00224,00,00,939756
0591D000152,X00457,05,05,981540
0091D000587,X00224,00,00,939756
0691D000107,007544,06,06,049010
0591D000108,X00457,05,05,005592
0091D001556,X00224,00,00,939756
0591D000200,X00457,05,05,981540
0291D000645,070149,02,02,939756
0091D003451,X00224,00,00,939756
0091D002976,X00224,00,00,049008
0091D000566,X00224,00,00,939756
0091D003151,X01007,00,00,039268
0291D000232,070149,02,02,939756
0091D002121,X00224,00,00,049008
0091D000017,X00224,00,00,049008
0591D000392,X00457,05,05,039268
0091D003312,X01007,00,00,039268
0691D000257,007544,06,06,049010
0091D002241,X00224,00,00,049008
0291D000632,070149,02,02,939756
0191D000106,060925,01,01,049008
0091D002108,X00224,00,00,049008
0091D003194,X01007,00,00,039268
0391D000099,050326,03,03,049008
0091D002144,X00224,00,00,049008
0091D002420,X00224,00,00,049008
0091D003778,X01007,00,00,939756
0191D000406,060925,01,01,060283
0591D000037,004570,05,05,004570
0591D000436,X00457,05,05,039268
0591D000165,X00457,05,05,981540
0191D000523,060925,01,01,060364
0091D004366,X01007,00,00,049008
0391D000119,050326,03,03,049008
0091D003445,X00221,00,00,939756
0291D000869,070149,02,02,005576
0091D003417,X01007,00,00,039268
0291D000115,070149,02,02,005576
0291D000530,070149,02,02,100111
0191D000222,060925,01,01,049008
0091D002273,X00224,00,00,049008
0591D000360,X00457,05,05,039268
0191D000111,060925,01,01,049008
0091D001139,X00224,00,00,939756
0091D003059,X00224,00,00,049008
0091D002327,X00224,00,00,049008
0191D000085,060925,01,01,060178
0091D000595,X00224,00,00,939756
0091D001609,X00224,00,00,939756
0091D001171,X00224,00,00,939756
0091D000160,X00224,00,00,049008
0091D002299,X00224,00,00,049008
0291D000695,070149,02,02,939756
0191D000094,060925,01,01,049008
0291D000081,070220,02,02,100111
0091D002957,X00224,00,00,049008
0291D000823,070149,02,02,939756
0291D000327,070149,02,02,100111
0091D003457,X00224,00,00,939756
0691D000368,007544,06,06,008605
0091D001984,X00224,00,00,049008
0291D000081,070220,02,02,100111
0091D000554,X00224,00,00,939756
0091D002436,X00224,00,00,049008
0091D003580,X01007,00,00,049010
0091D003877,X01007,00,00,049010
0091D003298,X01007,00,00,039268
0091D002226,X00224,00,00,049008
0591D000339,X00457,05,05,039268
0291D000464,070149,02,02,939756
0091D003711,X00224,00,00,939756
0091D002090,X00224,00,00,049008
0091D001265,X00224,00,00,939756
0091D003564,X01007,00,00,049010
0291D000307,070149,02,02,100056
0091D000238,X00224,00,00,049008
0691D000120,008907,06,06,049010
0191D000244,060925,01,01,005339
0191D000503,060925,01,01,049008
0091D001107,X00224,00,00,939756
0091D000814,X00224,00,00,939756
0091D003804,X01007,00,00,939756
0091D004309,X01007,00,00,049008
0091D002014,X00224,00,00,049008
0091D002210,X00224,00,00,049008
0091D002321,X00224,00,00,049008
0091D002857,X00224,00,00,049008
0591D000102,X00457,05,05,005592
0091D001795,X00224,00,00,049008
0091D001307,X00224,00,00,939756
0091D000142,X00224,00,00,049008
0091D001476,X00224,00,00,939756
0291D000957,070149,02,02,939756
0091D002545,X00224,00,00,939756
0291D000209,070149,02,02,939756
0591D000329,X00457,05,05,039268
0191D000171,060925,01,01,094072
0091D003867,X01007,00,00,049010
0291D000290,070149,02,02,939756
0091D001747,X00224,00,00,939756
0391D000138,050326,03,03,049008
0091D003033,X00224,00,00,049008
0691D000253,009105,06,06,049010
0091D003757,X01007,00,00,939756
0191D000095,060925,01,01,049008
0091D002734,X00224,00,00,049008
0091D003157,X00224,00,00,002241
0891D000125,070629,08,08,070629
0291D000293,070149,02,02,939756
0191D000213,060925,01,01,049008
0191D000212,060925,01,01,049008
0091D001534,X00224,00,00,939756
0091D001435,X00224,00,00,939756
0291D000321,070149,02,02,939756
0091D000544,X00224,00,00,939756
0091D001913,X00224,00,00,049008
0091D001578,X00224,00,00,049008
0091D003586,X01007,00,00,049008
0091D001877,X00221,00,00,049008
0091D002287,X00224,00,00,049008
0091D000013,X00224,00,00,049008
0091D003715,X01007,00,00,007811
0591D000118,X00457,05,05,981540
0291D001034,070149,02,02,939756
0091D004007,X01007,00,00,010073
0291D000516,070149,02,02,939756
0091D003431,X01007,00,00,039268
0191D000102,060925,01,01,049008
0091D002528,X00224,00,00,939756
0091D003773,X01007,00,00,049008
0291D000317,070149,02,02,939756
0191D000109,060925,01,01,049008
0091D000435,X00224,00,00,049008
0291D000946,070149,02,02,939756
0091D003069,X00224,00,00,049008
0091D004089,X01007,00,00,049010
0191D000276,060925,01,01,049008
0591D000323,X00457,05,05,039268
0191D000266,060925,01,01,049008
0091D001155,X00224,00,00,939756
0291D000942,070149,02,02,939756
0091D002464,X00224,00,00,039268
0891D000077,070629,08,08,070629
0591D000369,X00457,05,05,039268
0091D003807,X01007,00,00,939756
0091D000358,X00224,00,00,049008
0091D000329,X00224,00,00,049008
0291D000677,070149,02,02,939756
0191D000062,060925,01,01,049008
0191D000148,060925,01,01,049008
0091D002178,X00224,00,00,049008
0091D001051,X00224,00,00,939756
0291D000465,070149,02,02,939756
0091D003247,X00224,00,00,039268
0591D000142,X00457,05,05,981540
0191D000041,060925,01,01,063037
0091D003207,X00224,00,00,939756
0091D001914,X00224,00,00,049008
0691D000090,007544,06,06,049010
0091D003302,X01007,00,00,039268
0091D003920,X01007,00,00,039268
0391D000106,050326,03,03,049008
0091D004355,X01007,00,00,049008
0091D000632,X00224,00,00,939756
0091D004202,X01007,00,00,039268
0291D000458,070149,02,02,939756
0091D003257,X00224,00,00,939756
0091D000301,002241,00,00,049008
0091D001640,X00224,00,00,939756
0091D002195,X00224,00,00,049008
0591D000245,X00457,05,05,039268
0091D001829,X00224,00,00,049008
0091D001013,X00224,00,00,049008
0091D003253,X00224,00,00,039268
0091D002531,X00224,00,00,939756
0391D000096,050326,03,03,049008
0091D001684,X00224,00,00,939756
0091D003886,X01007,00,00,049010
0091D000532,X00224,00,00,939756
0191D000521,060925,01,01,060283
0091D002081,X00224,00,00,049008
0091D000987,X00224,00,00,939756
0291D000889,070149,02,02,005576
0091D001060,X00224,00,00,939756
0091D000272,X00224,00,00,049008
0091D001060,X00224,00,00,939756
0091D001523,X00224,00,00,939756
0191D000425,060925,01,01,049008
0591D000071,X00457,05,05,981540
0091D003205,X00224,00,00,039268
0091D002144,X00224,00,00,049008
0091D003224,X01007,00,00,104124
0091D000381,X00224,00,00,049008
0091D001710,X00224,00,00,939756
0091D002600,X00224,00,00,002241
0091D001008,X00224,00,00,049008
0591D000422,X00457,05,05,039268
0691D000139,009105,06,06,049010
0091D000829,X00224,00,00,939756
0091D004068,X01007,00,00,049010
0091D000142,X00224,00,00,049008
0291D001004,070149,02,02,939756
0091D000921,X00224,00,00,939756
0691D000299,009105,06,06,002712
0291D000982,070149,02,02,005576
0291D000305,070149,02,02,939756
0091D000836,X00224,00,00,939756
0291D000350,070149,02,02,100111
0091D000462,X00224,00,00,049008
0091D003199,X01007,00,00,039268
0091D003929,X01007,00,00,039268
0291D000171,070149,02,02,939756
0091D002041,X00224,00,00,049008
0091D002195,X00224,00,00,049008
0191D000471,060925,01,01,060283
0391D000041,050326,03,03,049008
0091D002325,X00224,00,00,049008
0391D000009,050326,03,03,049008
0091D000093,X00224,00,00,049008
0291D000916,070149,02,02,007102
0091D002463,X00224,00,00,039268
0291D000687,070149,02,02,939756
0291D000460,070149,02,02,939756
0091D001369,X00224,00,00,939756
0091D001014,X00224,00,00,049008
0191D000016,060925,01,01,049008
0091D002110,X00224,00,00,049008
0291D000872,070149,02,02,005576
0191D000538,060925,01,01,049008
0091D004086,X01007,00,00,049010
0091D003927,X01007,00,00,039268
0291D000659,070149,02,02,939756
0091D000270,X00224,00,00,049008
0091D002036,X00224,00,00,049008
0091D000193,X00224,00,00,049008
0291D000874,070149,02,02,005576
0091D002571,X00224,00,00,939756
0291D000203,070149,02,02,939756
0591D000356,X00457,05,05,039268
0091D003304,X00224,00,00,939756
0591D000012,004570,05,05,981540
0291D000610,070149,02,02,939756
0091D003336,X01007,00,00,039268
0091D000813,X00224,00,00,939756
0291D000985,070149,02,02,005576
0091D000138,X00224,00,00,049008
0091D003035,X00224,00,00,049008
0091D001983,X00224,00,00,049008
0191D000052,060925,01,01,063037
0091D003483,X01007,00,00,049010
0091D001272,X00224,00,00,939756
0091D003325,X00224,00,00,939756
0091D000920,X00224,00,00,939756
0091D002023,X00224,00,00,049008
0091D003859,X01007,00,00,049010
0091D000168,X00224,00,00,049008
0291D000113,070149,02,02,070921
0091D004158,X01007,00,00,039268
0191D000262,060925,01,01,005339
0291D000976,070149,02,02,939756
0091D000358,X00224,00,00,049008
0091D001834,X00224,00,00,049008
0091D001478,X00224,00,00,939756
0191D000532,060925,01,01,060895
0191D000029,060925,01,01,063037
0091D001394,X00224,00,00,939756
0291D000841,070149,02,02,939756
0291D000498,070149,02,02,939756
0091D000011,X00224,00,00,049008
0091D003423,X01007,00,00,039268
0891D000041,070629,08,08,070629
0091D001505,X00224,00,00,939756
0091D004220,X01007,00,00,049010
0291D000161,070149,02,02,939756
0091D002484,X00224,00,00,939756
0291D001028,070149,02,02,939756
0591D000339,X00457,05,05,039268
0091D002360,X00224,00,00,049008
0291D000508,070149,02,02,939756
0591D000436,X00457,05,05,039268
0191D000482,060925,01,01,096172
0191D000324,060925,01,01,049008
0291D000075,070220,02,02,100111
0091D000169,X00224,00,00,049008
0091D001800,X00224,00,00,049008
0091D000935,X00224,00,00,939756
0091D003228,X01007,00,00,104124
0291D000488,070149,02,02,939756
0091D002567,X00227,00,00,939756
0091D003967,X01007,00,00,039268
0091D001243,X00224,00,00,939756
0091D002731,X00224,00,00,939756
0091D001182,X00224,00,00,939756
0091D000065,X00224,00,00,049008
0091D001017,X00224,00,00,049008
0291D000530,070149,02,02,100111
0091D004210,X01007,00,00,049010
0091D002259,X00224,00,00,049008
0091D003957,X01007,00,00,039268
0091D003602,X00224,00,00,939756
0691D000077,009105,06,06,049010
0091D001060,X00224,00,00,939756
0091D004133,X01007,00,00,005592
0091D000152,X00224,00,00,049008
0091D001424,X00224,00,00,939756
0091D003807,X01007,00,00,939756
0091D003299,X00224,00,00,039268
0091D002950,X00224,00,00,049008
0291D000435,070149,02,02,939756
0291D000838,070149,02,02,939756
0391D000096,050326,03,03,049008
0091D001613,X00224,00,00,939756
0091D003932,X01007,00,00,039268
0891D000088,070629,08,08,070629
0191D000008,060925,01,01,049008
0291D001023,070149,02,02,939756
0091D002784,X00224,00,00,049008
0091D001344,X00224,00,00,939756
0291D000725,070149,02,02,939756
0191D000265,060925,01,01,060283
0091D001559,X00224,00,00,939756
0091D000323,X00224,00,00,049008
0091D000415,X00224,00,00,049008
0091D003811,X01007,00,00,939756
0091D003735,X01007,00,00,049008
0091D000357,X00224,00,00,049008
0091D003987,X01007,00,00,039268
0191D000119,060925,01,01,049008
0091D003897,X01007,00,00,049010
0091D003491,X01007,00,00,039268
0191D000148,060925,01,01,049008
0091D001844,X00224,00,00,049008
0591D000308,X00457,05,05,981540
0691D000061,009105,06,06,049010
0091D000839,X00224,00,00,939756
0191D000343,060925,01,01,049008
0091D000819,X00224,00,00,939756
0191D000322,060925,01,01,049008
0091D003802,X01007,00,00,939756
0391D000096,050326,03,03,049008
0191D000180,060925,01,01,061051
0291D000580,070149,02,02,939756
0091D004115,X01007,00,00,049010
0091D002149,X00224,00,00,049008
0091D002296,X00224,00,00,049008
0591D000043,X00457,05,05,981540
0091D003859,X01007,00,00,049010
0091D000598,X00224,00,00,939756
0091D000807,X00224,00,00,939756
0091D001703,X00224,00,00,939756
0091D000529,X00224,00,00,939756
0091D003293,X00224,00,00,039268
0291D000609,070149,02,02,939756
0891D000106,070629,08,08,070629
0091D001499,X00224,00,00,939756
0191D000209,060925,01,01,049008
0591D000129,X00457,05,05,981540
0091D004130,X01007,00,00,039268
0091D000020,X00224,00,00,049008
0091D002221,X00224,00,00,049008
0091D003917,X01007,00,00,039268
0091D003990,X01007,00,00,039268
0191D000450,060925,01,01,094072
0091D002087,X00224,00,00,049008
0091D004202,X01007,00,00,039268
0291D000117,070149,02,02,005576
0091D002317,X00224,00,00,049008
0191D000537,060925,01,01,060291
0091D002142,X00224,00,00,049008
0091D000328,X00224,00,00,049008
0091D003569,X01007,00,00,049010
0291D001042,070149,02,02,939756
0291D000447,070149,02,02,939756
0091D004084,X01007,00,00,049010
0291D000279,070149,02,02,939756
0091D001511,X00224,00,00,939756
0091D000110,X00224,00,00,049008
0091D003441,X01007,00,00,039268
0091D000133,X00224,00,00,049008
0091D000814,X00224,00,00,939756
0091D001852,X00224,00,00,049008
0291D000068,070220,02,02,100200
0691D000309,009105,06,06,003549
0291D000734,070149,02,02,939756
0091D002877,X00224,00,00,049008
0091D003588,X01007,00,00,049008
0291D000813,070149,02,02,939756
0291D000529,070149,02,02,100111
0091D003979,X01007,00,00,039268
0591D000262,X00457,05,05,981540
0091D003213,X00224,00,00,939756
0091D004057,X01007,00,00,049010
0091D003741,X01007,00,00,049008
0591D000302,X00457,05,05,981540
0291D000372,070149,02,02,071170
0091D000661,X00224,00,00,939756
0091D002007,X00224,00,00,049008
0091D002128,X00224,00,00,049008
0091D003251,X00224,00,00,039268
0191D000390,060925,01,01,049008
